URL,Restaurant Extracted,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=0,el-patio-restaurant-and-club-houston-2,Daniel S.,"Houston, TX",0,6,,,4/30/17,"El Patio has been the go to place for my wife and I for years. The food and atmosphere are great here. You can't really go wrong with anything on the menu. Drinks are usually made strong...though I will say that the margaritas arent the best. The service can be spotty at times, though most of the time it is quick and pleasant. 
You can watch most Houston related sports events here. Overall I'd highly reccomend over most Tex-Mex places.","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=0,el-patio-restaurant-and-club-houston-2,Vlad V.,"The Heights, Houston, TX",183,595,156,Elite ’17,6/10/16,"When I was invited to Club No Minor for happy hour, I was a bit worried about what I was getting myself into. As you immediately enter El Patio, there is a door on your right that leads to the restaurant within a restaurant. Located off of Westheimer, El Patio is located in a shopping center with a small parking lot. Unfortunately, it's valet only which is really unnecessary but I found parking on a side street. 
Club No Minor has a speakeasy vibe with dim lighting and intimate surroundings. There are several tables and a bar and there is a pretty good happy hour menu on both food and drinks until 6:30. When it comes to drinks, the blue margaritas are highly recommended and they pack a punch! I had one blue marg and then we decided to share a pitcher which can be seen as either a good idea or a bad idea. Safe to say, surviving at work on a Friday after the blue margarita tornado has been a challenge. 
On the food side, we shared the taquitas (mini taquitos served with a cilantro sauce and sour cream) and the chicken quesadillas. Both were pretty lackluster, below average Mexican food. We also enjoyed some chips and queso which is always good no matter where you go. One of the interesting things on the menu is the Felix section. Felix used to be a popular restaurant located where Uchi is now. The restaurant tragically burned down and some of the former cooks now work at El Patio. They have several of their menu items at El Patio including their famous queso. Less like queso and more like chunky and greasy American cheese, I was not a big fan even though my friend loves it. Definitely different than any queso you've ever had so maybe it's a hit or miss depending on the person. 
On the service side, good service with one hiccup. They check on you periodically to make sure you have everything you want which was a job well done. We ordered our pitcher of blue margarita at 6:28 before happy hour ended. Our server took out his phone to look at the time and seemed to not want to accept our order before he abided. Bro, if happy hour ends at 6:30 I can sure as hell order a happy hour menu at 6:28. In fact, most restaurants won't bat an eye at hooking you up past happy hour, give or take a few minutes.","alt=""3.0 star rating""",3,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=0,el-patio-restaurant-and-club-houston-2,David B. S.,"Westchase, Houston, TX",33,23,3,,7/5/17,I have been coming here for over 40 years. Last time the service was horrid and the quality of the dinner was way below their normal standards. My wife's order was delivered with the wrong food. The quest was barely warm and was essentially hard to eat. My enchiladas were fine. Wife's food sub-standard. This will certainly not keep me from returning. I hope my recent experience was due to new help,"alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=0,el-patio-restaurant-and-club-houston-2,Stephen F.,"Kilgore, TX",17,5,3,,12/31/16,"Bottom line is they serve the original Felix restaurant menu favorites. If you grew up in Houston and ever ate the Felix queso, they have it here and it is exactly the same. The also serve the same dinner plates. The tamales, enchiladas, tostadas, and tacos are spot on recreations. It will take you back down memory lane for sure. It's a divey old school feel, but it seems appropriate.","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=0,el-patio-restaurant-and-club-houston-2,Tonia K.,"Houston, TX",207,179,933,Elite ’17,6/22/15,"What's not to love about this restaurant? First of all, they have a real club on premises. Yep! No lie. Club No Minors means exactly what the name implies. No minors are allowed. You must be 21 and up. The club is a lot of fun. There is a great group of people who hang out here. The margaritas are strong and the beer is cold. There's a full bar if you decide you want something else. The setting is similar to the restaurant setting, so you can order your food inside the club too. The music is loud, so if you want to have an intimate conversation, stick to the restaurant. They also take reservations, so call ahead.
The restaurant is very nice. This is a small establishment with a variety of tables for small or large groups. The small patio section is very nice when the weather permits. The food is always fresh and served piping hot. They allow you to substitute items and customize your order. They aim to please! I love their rice because it's not the typical Spanish rice made with a tomato base. Their rice is more of a lightly seasoned white rice with cilantro. It is absolutely delicious! The music playing over the P.A. system is just the right level so you can talk to the people at your table and not have to yell. The waiters were on top of things! Great customer service and very friendly people. 
For all my alcohol drinkers, they have a wide variety of beer, several different types of margaritas and a full bar so you can create your own drink. Happy Hour is Monday through Friday from 4:00PM to 6:00PM and Saturday and Sunday from 11:00AM to 6:00PM. Also, there is a ""beer of the day"" every day of the week at a discounted price.
The parking lot small and shared with a couple of other businesses, and there are several signs that designates parking for those businesses. My advice is to get there early to ensure a parking spot. I've gone for lunch during the week, and happy hour on Saturday's. There was always plenty of parking during those times.
Whenever you decide to go, I'm sure you will enjoy the atmosphere, the drinks and especially the food. Enjoy!","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Ami H.,"Missouri City, TX",36,31,7,,6/17/17,"Came here for a happy hour with coworkers. Made a reservation in restaurant (they were all booked for club no minor) for a table of 10 making sure they understood it was for the HH. No problem, they said. From the first moment we walked in our server had a grumpy attitude. He was an older gentleman with a limp. We forged ahead determined to have a good time regardless. We ordered off the HH menu and the regular menu throughout the evening on top of pitchers and shots. Despite this we could not turn the server's mood around. He tossed menus at people, grumbled under his breath whenever anyone asked him for anything. Still, we sallied forth enjoying the company of our table. At one point one person had to leave early so he paid the tab up to that moment. We started a new one after his departure. Then later on some people wanted to pay their parts. Cards were produced to pay the bill. They were swiped. The slips were signed. Someone threw in some cash for a tip. But we were still there and in fact ordered more! The grumpy waiter came to collect the cc slips at some point. He actually opened the book to look, walked to one of our guests and demanded more money! My coworker, being the non confrontational person that he is pulled out his wallet. Upon seeing what was happening I interjected and asked what was going on. He said he wanted more money. Excuse me? I looked at the waiter and told him we were not done with our bill yet, we were not leaving. He looked at me and said, 'but I'm leaving!' Ummm ok. As a former server I understand the frustration of a table not leaving at end of your shift. But what a strange shift as it was mid-dinner service on a Friday night. No where near the restaurant closing. And then he said he lives off tips and has bills to pay. Again, as a former server, I understand the crappy pay. Hence why you try to offer the best customer service and hospitality you can to your table to earn a higher tip! 
Anyway the whole damn scenario caused this shock once the whole table understood what had just happened. But by then he had ripped another $20 from my friend's hand and managed to trot off quickly despite his limp. We did ask to speak to management at this point. They did nothing but half-heartedly apologize on his behalf promising they would speak to him about his behavior. Also I don't even think it was actually a mgr, just another server. According to him there was nothing they could do and he was already gone. They just didn't really seem to care that their patrons had just experienced an absurd situation in their restaurant. We all loved the margaritas and food was ok but due to this server, who is supposed to represent the establishment, we'll take our business elsewhere.","alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Arnold L.,"Pearland, TX",0,5,,,10/15/16,"We visited El Patio Resturant, it was so noisy, we thought we were in Chucky Cheese. Parents bring there kids there and let them run wild, like its a playground. The tamales tasted like store bought, my wife's Carne Guisada wasn't made like a stew, but with a thin sauce. 
We visited on a Friday about 6pm., We do not mind a little noise, but the food is better at Taco Cabana.","alt=""2.0 star rating""",2,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Shelby G.,"Westside, Houston, TX",10,5,2,,7/1/17,"This is a really good spot, with great prices. I love the food, the chips and the service. Only thing I do not like about it, would have to be the parking. Valet parking which is not necessary, but other than that it is amazing. I've only gotten mediocre service once from the 10 times i've been there. Will definitely visit this joint time and time again. Good job guys, keep it up!!","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Sydney H.,"San Diego, CA",2,50,81,,4/17/16,"Good Tex-mex food, hole in the wall. Good prices. SUNDAY evening (not during football season) it was PACKED. Apparently they have a great happy hour. 
Little too loud, but for $8-10 person, very filling, delicious, reasonable dinner.","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Joseph S.,"Houston, TX",0,83,58,,6/5/17,This restaurant has been here forever and there's a reason. The service was excellent the tea great and the food I was told great. I did order the spinach enchiladas without cheese or sauce with black bean ( the only vegan option) which was good. I was told the Felix cheese was good as well ( wished I could have eaten it because I remember the original cheese at Felix Mexican restaurant). Totally the best wait staff at any restaurant.,"alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Thuy T.,"Houston, TX",0,3,,,4/22/17,"We usually love El Patio for their Club No Minors, strong margs, and great happy hour, but today ruined it for us. The fact that ALL of the parking spots get coned off for happy hour in the already tiny lot is ridiculous. We pulled up and circled the lot 2-3 times, finding no attendant, before deciding to move a cone to park ourselves. As we are backing in, the attendant magically appears, runs to our car, and bangs on the back of it. When we asked him not to touch our car he told us, ""don't touch my cones!"". We promptly turned around and left. What a shame a great place can be brought down by unnecessary valet and rude attendants.","alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Victoria F.,"Honolulu, HI",11,28,40,,5/12/17,Eh it was mediocre at best very bland and my meat wasn't done. I wanted to love it because it's close but I cannot. It was completely empty on a Friday night.,"alt=""3.0 star rating""",3,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Ruby N.,"Humble, TX",1,18,3,,5/12/17,This is a nice little place in the corner of a shopping strip. The service was excellent. My girlfriend and I went around 1PM so there wasn't a lot of action going on. The prices are reasonable and the food portions are perfect. Also I'm very particular on eating rice at Mexican restaurant because it is either very good or very bad and the rice here was perfect. I would definitely go back again.,"alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Jomaun W.,"Houston, TX",26,7,,,5/7/17,The drinks are strong!! That is a plus but as I type this review I am hungry and the service is slow as well as the food. When I got here it was not packed and the service was still slow. Now my girl is ready to leave and we still have not received our nacho appetizer. The place is in a convenient location but damn the service is slow!!,"alt=""2.0 star rating""",2,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Nicole S.,"Humble, TX",0,10,,,5/2/17,"My friend wanted to meet up here. The salsa is disgusting, two scoops of guacamole cost $6, the drinks are expensive and small. The lunch menu was pretty reasonable priced and good, but honestly Pappasito's is 10 times better.","alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Kitrina D.,"Atlanta, GA",10,219,40,,1/2/17,"Great lunch specials! The specials are very affordable, the portions are sizable, and the service was friendly. I tried the Plato No Minor, and it was very good. The shrimp was by far the highlight of the dish. I definitely recommend for anyone looking for a good, affordable Mexican lunch option!","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Lynne K.,"Houston, TX",6,18,1,,7/1/17,"Several years ago they added the infamous Felix restaurant menu to their own menu. The food was really good. Somehow, it now is terrible. The queso that made Felix famous tastes horrible. Everything we ordered from the Felix menu was not right. Someone needs to get their kitchen in line and follow the recipes. Maybe the people in the kitchen are partaking in too many blue margaritas.","alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Karrie M.,"Houston, TX",54,73,95,Elite ’17,10/5/15,"I love a simply good place to hang and be low key, and that's exactly what this place is!! A happy hour everyday from 11-6pm and the BLUE RITA is worth my $5.","alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Gifford L.,"Houston, TX",0,11,6,,1/4/17,Love this place and their delicious blue margaritas! Daniel is the best manager ever and always takes time to swing by and say hi,"alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Jennifer R.,"Gulfton, Houston, TX",8,30,9,,5/29/16,"Yummy!
I loved the atmosphere, the friendly staff, and very delicious food. 
I found my new spot. :)","alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Tamisha B.,"Houston, TX",15,8,,,12/29/16,"Ok this place is known for their awesome margaritas, the blue one, which they are good BUT BABY let me tell you about this food! I ordered the Chicken quesadilla, and I swear my chicken taste like it was made from an Easy Bake Oven...ok no wait..I actually love Easy Bake Oven food. This chicken was rubbery, it taste like it was boiled with no flavor what so ever, except the cheese they ""tried"" to have cover the taste! Just upsetting not sure how you can mess up something so simple! I will only go back for the drinks.","alt=""2.0 star rating""",2,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Julie V.,"Alamo Heights, TX",136,11,30,,4/17/16,"El Patio is our favorite restaurant for Mexican food! My husband orders either the Deluxe Plate or Chalupas Compuestas and I always order the Tacos al Carbon (beef). Their homemade flour tortillas, rice and charro beans are EXCELLENT and we have always received courteous and attentive service, whether we eat outside on the front patio by the fountain or indoors. The Don Julio margarita is very good and the beer icy cold. Armando is an excellent waiter and always attentive. The only issue we have is the music can be too loud but they will turn it down when asked.","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Larry H.,"Houston, TX",0,4,,,10/20/16,Been coming here for years and try to eat here at least every other week. Celebrated 2 birthdays in Club No Minor. Ive never actually been in the restaurant only in Club No Minor. Gets loud on weekend nights but I love seeing all the people having a good time after a couple of blue margaritas. Mariachi guys playing all kinds of music are awesome. Food is awesome and service always great.,"alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Ellyi N.,"Houston, TX",35,8,1,,5/11/17,love love love this place i go there at least twice a month sometimes more the drinks are amazing i love the happy hour i get the tacos al carbon and they are amazing and make sure to ask for eddie! he is the best waiter always super attentive and nice me and my husband always ask for him great service from everyone and great food cant beat it!,"alt=""5.0 star rating""",5,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=20,el-patio-restaurant-and-club-houston-2,Dick S.,"Houston, TX",1,28,,,6/8/17,"I had driven place El Patio many times without it registering that it was there. I got stuck in traffic one day in front of the restaurant, and decided to give it a try. I was very pleasantly surprised. I had the enchiladas verdes, and they were simply great. The verde sauce was amazingly tasty. I had good service. The place looks like a dive from the outside, and is a bit threadbare inside, but I really liked it, and have been back several times since then.","alt=""4.0 star rating""",4,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=40,el-patio-restaurant-and-club-houston-2,Olin S.,"Houston, TX",0,4,2,,9/17/16,"I go to club no minor. ....order 3 blue margaritas and since I was the only one at the table was told I could only order one. Ok fine, my party is in the bathroom, no biggie. Second guest shows, 2nd margarita is ordered. Got chips, queso with taco meat. Cool man! 3rd friend arrived.......they refused, f**king refused service to my friend because he was wearing a tank top. Guess what!!!! So was I! So was the woman next to me! I talked to the ""manager"" (just another server btw) and I told him I was not paying for sh*t then. He said ok. We left......f**k this place....seriously! DO NOT GO HERE!!!!!!","alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=40,el-patio-restaurant-and-club-houston-2,Nicole E.,"Houston, TX",176,3,,,9/28/16,Came here for lunch with a girlfriend and there was a big ass cockroach that flew our our food right as we were starting to eat. Waiter was very nice but they didn't do anything about the roach issue and we still paid the full amount. He just asked if we wanted a to go box?! Wtf? Lol Definitely not eating here again. Very disappointing and gross,"alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=40,el-patio-restaurant-and-club-houston-2,Margs K.,"Los Angeles, CA",318,627,47,Elite ’17,6/15/15,"This review is just for the restaurant section of El Patio, not the bar. I read about this place on eater.com - I think it was a list of the best margarita spots in Houston. So, I came with high expectations and tried the blue margarita. It was small but deadly! I also liked the live music, and the service was friendly and super-fast.
However, the queso was a big fail - it looked and tasted like the cheese in a can. The other food we had was also pretty underwhelming. I would come back here for drinks, maybe, but definitely never again for dinner.","alt=""3.0 star rating""",3,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
https://www.yelp.com/biz/el-patio-restaurant-and-club-houston-2?start=40,el-patio-restaurant-and-club-houston-2,Margie F.,"Houston, TX",0,1,,,2/24/17,"The food is great but on a Friday night or at least the Friday night I went it was a cross between a daycare playground and a Frat House. Obviously it was after little league baseball and the parents were drinking way too much and no one was watching the kids. We sat in a booth and the children and parents were so loud that we were shouting at each other and this place has carpet. I have never seen such rude adults. The children were out of control but no one was watching them or even asking them to sit at the table. They just wandered, yelled, or ran around sometimes right by our table which was sadly by these rude parents. Simply it was a nightmare. I love to have fun and certainly love to drink but this just made me want to hurry up and get out of there. So sad for this great place that I have visited many times. These parents made it almost impossible for management.","alt=""1.0 star rating""",1,el-patio-restaurant-and-club-houston-2,el-patio-restaurant-and-cl
