URL,Restaurant Extracted,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Michael B.,"Houston, TX",0,4,,,8/17/17,"I had the Old Fashioned Platter, btw, and it was awesome. Definitely more food than I could eat in one sitting.","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Brooke C.,"Spring, TX",130,26,5,,6/19/17,"This place was awesome! I went for lunch and because someone at my table checked in, we got a free appetizer of their crab balls or something... They were really good. I ordered the salmon and got white rice with it and it as very good! They also bring bread to the table which was nice. The service was very good and I will definitely be going back!","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Side W.,"Houston, TX",0,59,,,11/19/16,"3.5
The Good
Their famous shrimp - tasty!
Ceasar salad - Delicious
Fried cat fish - Very good
Customer service - friendly and personable
The Bad & Ugly
Gumbo - Don't do it.
Bisque - Nothing like I've ever tasted. This is not a compliment.","alt=""3.0 star rating""",3,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Terri J.,"Friendswood, TX",1,11,11,,6/4/17,"We stopped in to try something new in the Galleria and absolutely LOVED the food and service. The history of this family run business was interesting as well! The restaurant decor needs a facelift, but the food was fantastic and the stuffed crab and oysters were the best I've ever had!","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Mandi M.,"Nashville, IN",24,2,,,5/14/17,The food was average. The service was horrible. We waited over 30 minutes for waitress to take our order. Then we waited for our bill and had to go find the waitress who seemed to have forgotten she had customers.,"alt=""2.0 star rating""",2,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,David B.,"Eden Prairie, MN",41,155,50,,11/5/16,"This restaurant dates back to 1917. Unbelievable seafood selection at very fair prices. Their fried shrimp was unbelievable and the seafood gumbo was the best I've ever tasted.
Hope this restaurant last another 160 years. Outstanding! A must stop when in Houston.
Near the Galleria.","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Jenney L.,"Houston, TX",6,11,21,,8/21/16,"Visit: 08/20/2016 around 6pm
Purpose: double birthday celebration and HRW
1st course: 1917 RECIPE SEAFOOD GUMBO
-The dish wasn't hot. It was barely even warm.
-It wasn't very flavorful. We did add some salt, but something else was missing.
-Also, some of my shrimps still had part of their shells attached.
2nd course: 10 OZ CHARGRILLED STRIP SIRLOIN
-This was by far my favorite. It was cooked just the way I wanted and very tasty.
-The green beans on the side were too oily and looked kind of old and/or overcooked.
3rd course: BANANA FOSTER PIE
-I was thrown off when I received my dessert because it was actually a CAKE that tasted like banana foster.
-For me, it was too sweet.
My party did share food, so I got to taste some of the following as well:
HOUSE SALAD
-This was pretty standard. Nothing fancy.
GULF PLATTER
-Somewhat disappointing because I expected something... more.
10 OZ CHARGRILLED STRIP SIRLOIN
-My sister got the broccoli as her side and well... she basically got ONE mini tree... or a really large broccoli. It wasn't cut up at all.
CHOCOLATE LAYER CAKE
-Again, way too sweet for my tastes.
SHRIMP IN LEMON GARLIC CREAM
-Initially, I thought it was too heavy and thick, but with another taste, I must say it was quite good.
OYSTERS (cooked, don't know what it's called but not 'Oysters Rockefeller')
-First time having oysters, it was quite delicious, but there was slightly too much cheese on top.","alt=""2.0 star rating""",2,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Darlene J.,"Houston, TX",0,4,,,7/29/17,I ate there yesterday lunch. The food was outstanding. I had the fried shrimp plate with fries. It was almost more than I could eat...no room for dessert this time. That's too bad because their desserts are delicious!,"alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Jay Y.,"Houston, TX",638,985,1764,Elite ’17,2/8/15,"Christie's is a classic seafood restaurant that has been around in the Houston area since the early 1900s. Its menu boasts a proud roster of traditional American seafood dishes, including its signature fried shrimp. Despite of its distance from Galveston, the restaurant decor will make you feel as if you are dining by the Bay! The southern hospitality and the attentive service from the waiting staff will make you feel at home.
Unfortunately, Christie's food was bland in flavor and unimpressive in presentation. Christie's signature fried shrimps were as large as its reputation and fresh judging by the texture, but sadly they were lacking in flavor. The onion rings were also strangely bland too. I thought it was disappointing that the cole slaw was the only thing that tastes like something.
The bottom line is that Christie's, especially its fried shrimps, is an experience that should be had at least once if you are into the Houston dining scene because of its history, but do not expect anything surprising from the food here.
*Go during weekday lunch or happy hour for cheaper pricings. You can secure an entree of six signature fried shrimps, which includes cole slaw and fries (Substitute it for onion rings if you like) for $13.95.
---
tl;dr version:
1) Nice decor that tricks you into thinking you are close at Bay
2) Southern hospitality = Pleasant dining experience
3) Bland and disappointing seafood","alt=""3.0 star rating""",3,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=0,christies-seafood-and-steaks-houston,Gracie E.,"Houston, TX",0,14,,,8/14/17,"My Fried Shrimp was really good, gave my lots of sauces. Need to go back & try other items.","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Les A.,"Houston, TX",0,24,,,2/28/17,"In a City where there is such a high failure rate for restaurants there is a reason this one has been around since 1917. The food is simple, but well done and tastes great! Unpretentious, friendly service. Generous servings, fresh food at very reasonable prices. Another thing we liked was that the room is relatively quite. We could enjoy our meals and conversation without the LOUDNESS!! that seems typical of so many newer places.","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,amanda s.,"McKinney, TX",14,59,13,,9/26/15,"Thank god for Yelp! We're visiting from out of town and we're hoping to find a good seafood restaurant and we hit the jackpot! It looks a little suspicious from the road but you'll be pleasantly surprised once you get in the front door. The staff was very nice and welcoming from the moment we got there until we left. We arrived early so it wasn't too busy but it was packed by the time we were done. Our waiter Jose was fabulous, we could hear him giving the man next to us (who had lots of questions) the full rundown of the menu, specials and favorites. The food was fresh and delicious! We were so shocked when we got the bill less than $100 for both of us with drinks. 
Next time we're in Houston we will definitely be stopping by.","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Kitrina D.,"Atlanta, GA",10,219,40,,1/2/17,"Staple seafood in the Houston area! I just tried Christie's for the first time, and it definitely wasn't a disappointment. The portions are huge, the service is very friendly, and the food itself was very good quality. I tried the original fish sandwich and tried a bite of the shrimp. Both were very good, but I would definitely recommend the fried shrimp over the fish sandwich. I would definitely go back'!","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Melanie H.,"Houston, TX",239,451,600,Elite ’17,5/29/14,"I adore Christie's. I grew up eating out here with my grandparents and they knew a thing or two about fried shrimp! I too have eaten a lot of friend shrimp in my life and I truly think Christie's tastes the best and the freshest. Even though they're on Westheimer, not all that close to the Gulf...
Besides the fried shrimp, the sides and bread are also pretty good. The service is always very professional and I love the 1960's feel of the restaurant. And Mr. Christie, before he died, was always very nice and friendly to my family.
We've celebrated wedding anniversaries and birthdays here for years and I hope to keep coming back. :)","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Maria M.,"Lawrenceburg, TN",4,66,125,,5/22/16,"Went here for Houston Restaurant week, which is a pretty good deal, got all the meals appetizer, entrees and dessert. Good service","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Persia L.,"Richmond, TX",7,36,23,,2/26/16,"I ordered the Steak with Jumbo lump crabmeat ,.. The environment is laid back and calm. The waitress provided decent customer service.","alt=""3.0 star rating""",3,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Rachel R.,"Spring, TX",141,1,,,11/12/16,I have passed this restaurant for years and I Moved down the street recently and decided to give it a try. I am so happy I did! I have eaten here numerous times since and everything I have tried has been wonderful. I just found out they have a to go window. I will be using this for sure!,"alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Kimberly M.,"Houston, TX",3,5,,,9/30/16,"I love the crunch on their fried catfish. It is actually well seasoned. The service was great, the food was great, and I'd definitely go back. Thanks to yelp we got and order of complimentary crab balls. They were tasty as well.","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Anna P.,"Greenville, SC",0,5,,,11/4/16,"Excellent multi bite shrimp, ribeye steak seasoned and cooked perfectly. The rolls are to die for!!","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Marco E.,"Flower Mound, TX",0,5,,,4/14/17,Fried shrimp with a village salad is the way to go. I always get them with extra remoulade sauce. Worth the five hour drive.,"alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Carl R.,"West Oaks, Houston, TX",0,16,10,,2/3/15,"The decor was nice and what you'd expect from a seafood restaurant. I went when there wasn't much of a crowd so the waiter was accommodating and attentive. 
I ordered the 14oz sirloin strip with a baked potato and a cup of gumbo on the side. Everything was hot and tasted fresh. The steak charred nicely but was a bit bland in my opinion. Not a total loss seeing as how adding table salt and pepper easily fixed it, but I do like the seasoning charred into the meat. I don't normally order baked potatoes as sides as it tends to be a bit much, but the size of it was perfect especially considering the gumbo. Again, that too was a bit bland even with the sour cream, butter, cheese and chives. I'm a bacon bits fan so that may have been the letdown for me.
The gumbo had the most flavor but it was something different about it. I kind of smelled and tasted like they put curry in it. If they did, it wasn't necessarily bad as it was different. 
Overall it was a pleasant dinner but my only gripe would be that for what you get, it's not worth the price, which from what I can see, rival that of a Pappadeaux.","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Colin G.,"Houston, TX",48,1,,,8/6/16,"My favorite restaurant in Houston! What can I say? The Greek village salad with hot rolls and butter, fried calamari and the amazing rib eye with the fried shrimp is simply amazing. Did I mention the awesome wait staff? No wonder it's been around for so long . Definitely recommend","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Tommy P.,"Houston, TX",99,8,,,6/23/16,Hey!!! Looks like a fishe tank in here! Great place but I think I may shart after so much shrimp scampi,"alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Sandy T.,"Houston, TX",24,3,,,2/6/16,"Tried Christie's with my family for the very first time today and was served raw fried shrimp. I mean really? I can get better fried seafood at Long John Silver's than this so call ""seafood restaurant"" for 1/4 of the price. The breadcrumbs outside were brown (cooked) but the batter was literally raw inside. I thought it tasted funny until my husband said something. As we were walking out, a lady (I think is the owner) said they're not aware of their cook serving raw fried shrimp. But if you look at the reviews someone had already complained about their shrimp meal back in October. My stomach does not feel good now, if this continues until the morning I will seek treatment for food poisoning and hold this restaurant responsible. 
02/06/2015:
It's ashamed that you're serving raw fried shrimp if you have been cooking it for 100 years. If you do take food safety seriously you will not be serving raw food when its supposed to be cooked.","alt=""1.0 star rating""",1,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Lee D.,"Round Rock, TX",39,71,47,,9/10/15,"Well reading mixed reviews being as old as it is, it must be doing something right and it is! First called to check if parking can handle large cars and has wifi. Answer yes and yes! So already who's answering the phone knows. Had a lunch seafood plate, shrimp cooked prefect, dam good! Stuffed crab actually Had lots of crab in it and crispy outer skin and moist inside, catfish done right crispy outside and moist inside and not the fishy taste most catfish has! Yep it was good too, had all three sauces and so good, each one had its own taste! Tarter, Cocktail, and remoulade. And fresh tea not the watered down pitchers that sit there. Also Italian dressing on house salad very tasty with fresh veggies. Service was spot on not over done and kept up! Jose was great server, and Maria came by and spoke with me as well and was very sweet and explained menu as well. Thumbs up!!!!","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Heather A.,"Westside, Houston, TX",0,2,,,1/28/17,"This was my first time trying this restaurant. The staff is amazing and very attentive. My glass never got below half and they anticipated all of my needs before I had to ask. My food was pretty good. I ordered the stuffed shrimp. I think I will be back again but I'll defIntel order something else. I didn't feel like the shrimp was worth $19. My ""Galveston Island Tea"" as they call it was well mixed and arrived quickly. Not a bad place and I'll definitely be back.","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Dago R.,"McAllen, TX",2,5,3,,3/7/16,"Moved to Houston a few months ago and have enjoyed eating at different locations for variety. I decided to stop by Christies to see what it was about. I had a wonderful experience and great food. The place looks formal and I came in jeans... Almost thought there would be a dress code. I was greeted warmly and never made to feel out of place. The service was on spot as I had more than one person attending my needs. The manager even served my food. I can tell giving good service and quality food is a priority here. I had the seafood gumbo, fried shrimp, Caesar salad and key lime pie. All of it was amazing. I will return and recommend this restaurant to anyone.","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Matt T.,"Houston, TX",76,11,1,,7/12/16,I have been to Christie's 6 or 7 times and have ordered one thing there - The Snapper Fillet. It is some of the best seafood I've ever had. Try it if you haven't! It's $29 which is a lot but it's filling and tasty.,"alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Mia W.,"Houston, TX",0,16,18,,9/7/15,"Went during Restaurant Week at lunchtime. We were able to enjoy a two course meal. Since it was a prix-fixe menu our options were limited but it was still an enjoyable meal. Would like to go back and order from their standard menu. Great service, very cozy inside.","alt=""3.0 star rating""",3,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=20,christies-seafood-and-steaks-houston,Kelly Y.,"Houston, TX",7,23,2,,11/30/16,"Some of my favorite fried shrimp ever! The service is great, portions are huge and food is fresh and tasty. Plus there is a drive thru so it makes take out that much better. This is definitely my favorite neighborhood spot to get my fried shrimp fix!","alt=""5.0 star rating""",5,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=40,christies-seafood-and-steaks-houston,Dallas H.,"Houston, TX",0,5,1,,7/5/16,Wonderful food and service... Quite setting.. almost like a private club... Not to mention the best fried shrimp ever.. A Great Houston Tradition...,"alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=40,christies-seafood-and-steaks-houston,Max H.,"Bellaire, TX",18,40,3,,6/27/15,"I'm from San Antonio and as a child, my family use to go to Christie's on weekends. I'm not 100% positive the same owners of this Christie's and the now closed Christie's across from the museum in SA. are the same but i would not be surprised.
Anyway, Christie's is definitely old-school. And they know what they are doing. Service is great. Fish is fresh. Try the crab balls, which are just smaller crab cakes. They have an awesome creamy texture. (I got them for FREE.!! Thanks to Yelp and the popup coupon on my iPhone app! ) I had the red snapper which was great. My side of green beans sauteed w bacon was refreshingly crisp not overdone . 
But as I looked around, I noticed most of the people were ordering jumbo fried shrimp. As the food envy built to a crescendo, I made a promise to myself that I would order those on my next trip.","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=40,christies-seafood-and-steaks-houston,Shannon W.,"Houston, TX",6,29,2,,4/10/16,"The service was good and the restaurant was clean and cute. However, were very disappointed with the food. We shared a fried seafood platter and while the portions were generous the quality was poor. It was very bland and seemed to us to be frozen rather than fresh seafood. We really wanted to like this restaurant from another era but couldn't.","alt=""2.0 star rating""",2,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=40,christies-seafood-and-steaks-houston,Kendall G.,"Houston, TX",1,12,1,,7/17/15,"Like other reviewers have said, this is the best fried shrimp in Houston. We checked in and received a complimentary crab ball appetizer - it was really creamy, flavorful, and full of crab. We also had the fried calamari - it was average. The fish sandwich was large and very good, as well. 
Service was attentive but not overbearing. The atmosphere is fun - fish and old pictures of Houston on the walls. 
This is our new favorite spot for fried seafood.","alt=""4.0 star rating""",4,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=40,christies-seafood-and-steaks-houston,Chanel J.,"Klein Crossing, TX",60,18,13,,11/22/13,"This was my first experience and will be my last. The service was mediocre not rude by far, but where is the seasoning. The flavors are underwhelming and the presentation left much to be desired. 
When we pulled into the parking lot it was very empty for a Friday evening, but decided to give it a try. As a native Houstonian I had not never heard of Christie's but we wanted to try a new place. Needless to say with these prices and taste, we should've turned out the half-empty parking lot and went to Pappadeaux!","alt=""2.0 star rating""",2,christies-seafood-and-steaks-houston,christies-seafood-and-stea
https://www.yelp.com/biz/christies-seafood-and-steaks-houston?start=40,christies-seafood-and-steaks-houston,Keith M.,"Houston, TX",9,8,2,,2/10/13,"What a disappointment...
I am an avid Yelp user as I travel a lot and always use Yelp to find a good restaurant close by; however, this is the first time I've been let down.
Recently moving into the uptown area, I noticed this place and all the cars out front. Decided to Yelp it and was impressed with reviews and history. Started tell my friends that we needed to make a visit here.
Last night had friends over and made reservations. All looked well, the menu looks great but having read the reviews, many of us decided on the house favorite, fried shrimp. 
Received the free crab balls appetizer... yuck. If you like stuffing, you will love these.
The shrimp came and the first thing my guest said was that these looked like they were Gordon's frozen shrimp. I think he was right. Just plain old box frozen shrimp. No way you can hand bread and fry shrimp and they look like all identical and the texture of shrimp were mushy. Yes, I need a doggy bag to bring many home because I wanted to post a picture of them so others won't make same mistake (if I can figure out how to do a pic upload!).
$150 disappointment and embarrassment! At least the two bottles of wine and company was great.
In retrospect, we should have tried other items and not all settled on the shrimp. Maybe the other menu items are worth it. 
Keith","alt=""1.0 star rating""",1,christies-seafood-and-steaks-houston,christies-seafood-and-stea
