URL,Restaurant Extracted,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=0,yale-street-grill-and-gifts-houston,April K.,"Spring, TX",89,98,18,,4/13/16,"This is a unique small cafe with an antique shop that has been here since 1923. 
I ordered the turkey and swiss on wheat to go at 3:30 in the afternoon. I was greeted and had my order taken within 2 minutes of entering. I was out in less than 10 minutes. With a drink my total was $10.50.
My sandwich was good but nothing more than what I could make at home. See pic.","alt=""3.0 star rating""",3,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=0,yale-street-grill-and-gifts-houston,Yvonne H.,"Houston, TX",25,77,34,,7/11/16,"First time here. As soon as you walk in, it looks like a truck stop gift store. To the right is the restaurant. With a sunken soda fountain. Pretty dope. The breakfast tacos are 3 bucks and pretty big. And soooo soooo good. The coffee is better than Denny's coffee, but nothing close to an actual coffee place hot mug. So don't hate. Awesome pictures on the walls and by the booths. Lots of old folk. The food is good and cheap. Don't expect nothing fancy tho. I dig places like these so I give it a 5 stars.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=0,yale-street-grill-and-gifts-houston,Doug H.,"Houston, TX",2,39,,,3/19/17,Great local place. Great staff and good basic food. Try the Sweet Potato pancakes. Yum,"alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Cindie C.,"Downtown, Houston, TX",43,19,,,4/13/17,I love this place. Friendly staff and great food and shakes/malts. They serve them in the old fashioned glassware with whipped cream and a cherry on top and it won't cost you an arm & a leg. It does take a bit to get your food but worth your time as it's an old fashioned kind of place with lots of old time charm. I frequent this place.,"alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Mario G.,"Houston, TX",4,3,1,,4/22/17,Wow Really disappointed. I have been coming here for years. Today everything but the eggs was cold and bland. Too many options to put up with this. I just want my food warm too much to ask?,"alt=""1.0 star rating""",1,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Pablo S.,"Houston, TX",44,148,25,Elite ’17,5/21/16,"Old school diner with a gift shop on the side, which I admit never stepping into. I've had many breakfasts here and they are solid. Food is cooked on a grill right behind the counter. Nothing fancy, just a diner with eggs, pancakes, waffles, sausage, bacon, coffee, etc. Its a nice change from some nearby places where I have to google what the ingredients are in the breakfast.","alt=""3.0 star rating""",3,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Cameron K.,"Houston, TX",109,362,243,Elite ’17,1/13/15,"Good greasy breakfast in the Heights. We've been here several times over the past decade and have a good breakfast each time. Don't come here if you want to diet.
Eggs, Omelets and Grits are always good here. This place is usually packed on the weekends so be prepared to wait. It's worth it. 
Right next door is a charming little antique store.","alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Robyn W.,"Houston, TX",169,550,1434,Elite ’17,9/30/15,"I'm going against all my other Eliters on this one! I feeling kind by giving it 2 stars really and that's just cause the coffee was good and it was served in those great heavy white mugs you expect at a diner.
This place is defiantly historic and not necessarily in a good way. You know when you walk into an old person's house and there's that smell? You know the one I'm talking about ... the mixture of mothballs and dust. Well that's the first thing I noticed. Could be because there's an antique shop in the same building, I mean same room (just separated by a half wall really). Everything was aged in the dining area too. I'm sure this is the look they are going for, but I just felt like everything was actually really old (and probably really dirty). 
They were really busy and I took a bit for our waitress to come say ""hi"" and take our orders. The coffee certainly hit the spot and had a great flavor. I had the mushroom and cheese omelet and all I can say is booooring. I cook with mushrooms and cheese often as a vegetarian, but these must have been the cheapest, most flavor lacking fungi ever! And the cheese was just a bad. They served the shredded hash browns I love, but they too were also dreary and squashy. Everything lacked any hint of spices. I was just so under impressed with it all. 
My man and the kids said there food was OK, but no one was raving about the place. I doubt we will be back, but who knows - it is cheap and I found some great beads in the antique shop. My tight wallet man just may make me go back if we are in the area for breakfast again. Though I guarantee I will go kicking and screaming the whole way.","alt=""2.0 star rating""",2,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,rowan t.,"Houston, TX",136,20,25,,9/11/15,"I love coming here, eating a late breakfast on Mondays (no rush or wait) and chilling while starting my day off. I usually get the pork chop and eggs, with crispy hash browns.
The coffee is flowing, it's fun to feel like I'm at my grandmas house, and there is a sense of community here.
Like the show ""Alice"" the 70's, welcome to Mel's Diner.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Dave S.,"Pasadena, TX",2,10,,,6/20/16,"If you are looking for good old fashioned food without pretentious fanciness , this place truly delivers. I ordered the Mega Yale Cheeseburger with onion rings. It was quite predictably good. The burger was fully dressed and delicious. The onion rings were perfect. I will definitely eat here again. 
Neat antique shop too!","alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Helen C.,"Houston, TX",6,18,,,2/23/17,"Husband and I have had breakfast here twice, food is okay nothing great. On second visit it took over 15 minutes for food to arrive.
 Beware if you pay with credit card and choose to leave cash tip on the table. We write ""on table"" in tip line.
We did this only to find a large tip was added on to our credit card. Not cool at all!
We called and the manager quickly said it was a mistake and credit the card back.","alt=""2.0 star rating""",2,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Daniel L.,"Houston, TX",11,1,,,5/23/16,"My first time in Yale grill & antiques. 
100% perfect, good services, good attitude and happy employees. I will be back soon.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Gretchen H.,"Houston, TX",501,234,183,Elite ’17,1/29/15,"Breakfast is one of my 3 favorite meals. I love traditional breakfasts I don't need anything crazy or fancy for breakfast. I need to be reminded of sleepy mornings with my mom at the stove cooking me hashbrowns, perfect over easy eggs, fluffy pancakes, and bacon/sausage. Yale Street Grill delivers all of these thing with great service too. 
The husband and I popped in over the weekend and were pleasantly surprised to quickly find a seat and were promptly greeted with cups of water and an offer of bottomless cups of really delicious coffee. We placed our order and in no time had our plates of yummy breakfast in front of us. Everything was as delicious and homey as I would expect from an old school diner. 
I can definitely see this becoming a regular breakfast spot. 
Once we were done we wandered over to the gift side of the business and browsed through all of the nick-nacks, antiques and vintage jewelry. No finds that day but the prices seemed comparable with similar shops in the area.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Gabriella M.,"Houston, TX",35,29,9,,5/29/17,"The location and atmosphere are great. This is located in an old soda shop counter and an antique store shares the space so really fun place. The service was also great and staff was friendly. The food was pretty boring though and only so so, not very seasoned and just there. So if you're going for an experience with food, pass, but the location is worth a visit.","alt=""3.0 star rating""",3,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Farrah A.,"Houston, TX",4775,1620,5556,Elite ’17,11/3/14,"Some may refer to this Heights diner as a ""greasy spoon,"" but I must admit that I've never left with any feelings of guilt or disgust. The typical feeling I get from leaving other breakfast spots. 
You'll find that hash browns are a bed of fluffy, crispy potatoes cooked over a griddle - not deep fried. They have turkey breakfast sausage - woot - wheat waffles, fluffy biscuits, perfectly cooked juevos, and bottomless drip coffee. Best of all, breakfast is served til closing, which is 4:30p on weekends - perfect for fans of lazy Sundays (ahem, me). 
After breakfast/brunch/lunch, walk around to the ""gift"" portion of the establishment for old finds, jewelry and other random tchotchkes.","alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Kimberli D.,"Houston, TX",0,18,1,,10/11/16,"Old school diner. Great for breakfast. All traditional but a broad menu. Atmosphere is very ""old school diner"". Antique store attached so it makes it smell funky. I like it for breakfast because they have small plate options so you don't have to order vast quantities of food. 
One warning - if you get pancakes with strawberries, they are not fresh strawberries (though the picture shows fresh berries). It's like a strawberry jam/pie filling. Just skip a topping. Or, as my preference, do eggs.","alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Emily M.,"Houston, TX",63,70,84,,8/21/16,This was a nice place to eat breakfast on a weekend. It was my first time coming here and I'm giving it 4 stars. I love the atmosphere. The building is half diner and half antique shop. It's a nice place to meet a friend to catch up or bring your family for a brunch outing. The service was great. The food was good but wasn't amazing. I would come here again and recommend it to others.,"alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,eric d.,"Houston, TX",47,64,299,,12/27/15,"Old generation diner with plenty of diners from every generation present. This is a prime spot for exceptional quality diner breakfasts and exceptional people watching. And the prices are fair, too. I could come here every weekend.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Jordan W.,"Houston, TX",161,214,12,,12/21/14,"I went here for breakfast and it is a restaurant and a gift shop. The shop is an antique shop where you can find books, toys, and other last minute Christmas gifts if you're shopping here this Christmas week. To find this restaurant was a chance to get to try another breakfast joint in Houston.
I had some coffee and water and coffee is always good with breakfast, especially this brand they made. Then I ordered the chicken fried steak with over-medium eggs, hash browns, and English muffin. The steak was cooked just right with white gravy, and the eggs were perfect and not too runny. The English muffin was exactly what you'd expect it to be, and I tried it with a little grape jelly they provide on the table. The hash browns weren't too crispy, and not too soft. I give the breakfast a kudos because they know what breakfast is! I really enjoyed that.
The shop I explored for a little bit and they have nice antiques and knickknacks to buy or just browse. Books, dolls, and other sentimental things are located in this hidden gift shop and I urge people to go look for a few minutes if you eat here and want to explore more. I did that and I knew if I left I would miss out on all this cool stuff to buy and to look at.
This shop/restaurant is located within the Heights, where I used to live, and is a really nice place if you want to stop by for a quick bite of breakfast or to buy some things for people or for yourself. I've always wondered what that place looked like inside whenever I passed by it. Now I've had the opportunity to look at this place and what is has to offer with the food and antiques.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Noelle I.,"Houston, TX",0,42,9,,10/11/16,"Greasy, overpriced diner food at best. Not my thing. I know some people love this place, though-- and I can see how it definitely has that vintage charm. Kinda like a retro Denny's, mom and pop style, with that local and historic feel. Interesting little antique shop in the restaurant.","alt=""2.0 star rating""",2,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Brittany A.,"Houston, TX",0,7,,,2/14/16,"Food is awesome. Me and my family get on a regular basis three tacos, by the way their huge. It has a hasbrown generous serving of eggs and your choice of meat. Homemade salsa, yummy. Coffee ok, if you like community coffee, im more of a dark roast coffee. Service is great unless you get this one lady in particular, can't stand her, she asks your order as you sit down and rarely refills your cup. And for someone like me who has been going there for years, its a downer but on food and just the overall experience, i love it, late mornings are the best.","alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Mario F.,"Houston, TX",3,32,7,,9/26/15,"This place is a gem... The huevos rancheros are to die for ...and the belgium waffles are over the top...
Overall a kick-ass-breakfast !!","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=20,yale-street-grill-and-gifts-houston,Nicole S.,"Houston, TX",5,2,,,1/16/16,This place has been around forever I used to enjoy it when I was younger so today I went to try it for the first time in a long time but I was very disappointed with the service and the food they took long the food was not even hot when it was brought to our table and the hash browns had no flavor the only thing that was good was the freshly squeezed orange juice,"alt=""1.0 star rating""",1,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=40,yale-street-grill-and-gifts-houston,Joseph S.,"Houston, TX",48,258,,Elite ’17,9/30/13,"OK - step back to the 1950s or 69s - and remember the place has not been updated since.
But think clean, friendly and great service, and good food at great prices.
Took a friend who is a native Houstonian who never visited the place in his 60+ years.
Standard breakfast - egg dishes, omelets, etc. Nothing fancy. Just good food prepared well and large portions. Bottomless cups of Community Coffee.
A good spot for breakfast or lunch (great burgers). And ""cheap"" prices!","alt=""4.0 star rating""",4,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=40,yale-street-grill-and-gifts-houston,Steven W.,"Houston, TX",78,68,10,,12/29/15,"Excellent unreconstructed old-school diner with everything you want, made right, in normal human portions, with no cutesy dog imagery and no annoying hipster waitpeople.","alt=""5.0 star rating""",5,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
https://www.yelp.com/biz/yale-street-grill-and-gifts-houston?start=40,yale-street-grill-and-gifts-houston,A L.,"Houston, TX",60,152,25,,3/3/15,"I really expected this place to be like one of those ol' mom & pop places that you stumble upon in a tiny town on a road trip -----but in the city! Unfortunately, that was not the case for us one Sunday morning: 
Our service was spotty at best and the food took longer than expected to come out (I let that slide because I thought it would be worth it). It wasn't - our food arrived cold and the hash browns tasted like they had been previously frozen and had freezer burn. My boyfriends pancakes and my spinach where not memorable, just bland. Check please.","alt=""2.0 star rating""",2,yale-street-grill-and-gifts-houston,yale-street-grill-and-gift
